7,1,none,"Dnes Panna je pozdravená,\nMať Krista Pána zvolená,\nBoh sám, ktorý v nebi žije,\nz neba na svet zostupuje."
7,2,none,"Hlas Mária uslyšala\na meno Ježiš prijala,\naby jeho Matkou bola,\nponížene privolila."
7,3,none,"Milosti plná Matička\nje Spasiteľa Rodička,\nKrista Pána čo nosila,\nv ňom jedine sa tešila."
7,4,none,"Dar Otca je ten plod Svätý\na Duchom Svätým počatý;\nz čistej Panny život vezme,\naby spasil ľudstvo hriešne."
7,5,none,"Sám Boh k nám z neba prichodí\na z Márie sa narodí,\npreto ráčil na svet stúpiť,\nže nás všetkých chcel vykúpiť."
7,6,none,"Dnes jemu všetci spievajme\na vďaky Bohu vzdávajme\nza to veľké dobrodenie,\nza bolestné vykúpenie."
7,7,none,"Buď chvála Otcu večnému\na Synovi premilému,\nchvála Duchu presvätému,\nv Božstve obom rovnakému!"
8,1,none,"Duša moja, celou silou\nveleb Pána večného,\nosláv piesňou roztomilou\nStvoriteľa mocného.\nTeš sa, že už prišli časy,\nktoré vrúcne sme žiadali,\nčo prorokov zbožné hlasy\nsvetu predpovedali."
8,2,none,"Ajhľa, z neba vysokého\nanjel Boží zletuje\na Neveste Najvyššieho\nradosť veľkú zvestuje.\nŽena Bohom vyvolená\nposlúcha hlas archanjela,\nv rozjímaní pohrúžená\nveľmi krásna je celá."
8,3,none,"Boha Otca najvyššieho\nsám Syn jednorodený\nstúpil z trónu nebeského\nspasiť svet náš stratený.\nZ čistej Panny narodí sa,\nbude znášať posmech tupý;\nza ním kríž niesť rozhodni sa\na z hriechu ťa vykúpi."
8,4,none,"Mária sa Pannou stala\nnad všetkými pannami,\nanjelovi povedala:\nAko vravíš, staň sa mi.\nV svojom srdci prespanilom\npreradostne zaplesala:\nBohu svojmu v speve milom\nčesť a chválu vzdávala."
8,5,none,"I my s ňou tiež zaplesajme,\nBohu česť prespevujme,\nSpasiteľa privítajme,\nsrdcia jemu venujme.\nSlovom, skutkom vyvyšujme,\nako ona ctila jeho,\ntakto seba pripravujme\ndo kráľovstva večného."
9,1,none,"Poslaný je anjel\nod otca najvyššieho,\nnazvaný Gabriel,\nposol Boha večného,\nk Nazaretu mestu,\nby tam jeho Nevestu\nMáriu pozdravil,\njeho vôľu jej zjavil."
9,2,none,"Zdravas', buď, Mária,\nPanna plná milosti,\nkrásna si ľalia,\ns tebou je Boh z výsosti.\nNeboj sa, ó, Mária,\nty nebeská ľalia,\npočneš a porodíš\na panenstvo nestratíš."
9,3,none,"Na tie jeho slová\nMária sa divila:\nNech je vôľa Božia!\nanjelovi vravela:\nDeva som Najvyššieho,\nMatkou stanem sa jeho,\nnad anjelov vyššia,\ndcéra Evy najnižšia."
